Complexity metrics,Qua, 13 dez 2017 15:31:40 BRST
"freemind.view.mindmapview.EditNodeWYSIWYG.HTMLDialog.getHtmlEditorPanel()",1,1,1
"freemind.view.mindmapview.EditNodeWYSIWYG.HTMLDialog.getMostRecentFocusOwner()",2,2,2
"freemind.view.mindmapview.EditNodeWYSIWYG.HTMLDialog.isChanged()",1,1,1
"freemind.view.mindmapview.EditNodeWYSIWYG.HTMLDialog.removeBodyStyle()",1,1,1
"freemind.view.mindmapview.EditNodeWYSIWYG.HTMLDialog.split()",1,1,1
"freemind.view.mindmapview.EditNodeWYSIWYG.HTMLDialog.submit()",1,2,2
"freemind.view.mindmapview.EditNodeWYSIWYG.show()",1,6,10
"freemind.view.mindmapview.ForkMainView.getAlignment()",1,1,1
"freemind.view.mindmapview.ForkMainView.getCenterPoint()",1,1,1
"freemind.view.mindmapview.ForkMainView.getDeltaX()",2,3,3
"freemind.view.mindmapview.ForkMainView.getEdgeWidth()",2,3,4
"freemind.view.mindmapview.ForkMainView.getLeftPoint()",1,1,1
"freemind.view.mindmapview.ForkMainView.getMainViewHeightWithFoldingMark()",1,2,2
"freemind.view.mindmapview.ForkMainView.getMainViewWidthWithFoldingMark()",1,2,2
"freemind.view.mindmapview.ForkMainView.getRightPoint()",1,1,1
"freemind.view.mindmapview.ForkMainView.getStyle()",1,1,1
"freemind.view.mindmapview.ForkMainView.paint(Graphics)",2,1,2
"freemind.view.mindmapview.IndependantMapViewCreator.createMapViewForFile(String,JPanel,FreeMindMain)",1,1,1
"freemind.view.mindmapview.IndependantMapViewCreator.createNodeHook(String,MindMapNode)",1,1,1
"freemind.view.mindmapview.IndependantMapViewCreator.exportFileToPng(String,String,FreeMindMain)",1,1,1
"freemind.view.mindmapview.IndependantMapViewCreator.getMap()",1,1,1
"freemind.view.mindmapview.IndependantMapViewCreator.main(String[])",1,5,5
"freemind.view.mindmapview.IndependantMapViewCreator.printToFile(MapView,String,boolean,int)",1,2,2
"freemind.view.mindmapview.LeftNodeViewLayout.getInstance()",1,1,2
"freemind.view.mindmapview.LeftNodeViewLayout.getMainViewInPoint(NodeView)",1,1,1
"freemind.view.mindmapview.LeftNodeViewLayout.getMainViewOutPoint(NodeView,NodeView,Point)",1,1,1
"freemind.view.mindmapview.LeftNodeViewLayout.layout()",1,2,2
"freemind.view.mindmapview.LeftNodeViewLayout.layoutNodeMotionListenerView(NodeMotionListenerView)",1,1,1
"freemind.view.mindmapview.LinearEdgeView.LinearEdgeView()",1,1,1
"freemind.view.mindmapview.LinearEdgeView.getColor()",1,1,1
"freemind.view.mindmapview.LinearEdgeView.paint(Graphics2D)",1,4,5
"freemind.view.mindmapview.MainView.MainView()",1,2,2
"freemind.view.mindmapview.MainView.convertPointFromMap(Point)",1,1,1
"freemind.view.mindmapview.MainView.convertPointToMap(Point)",1,1,1
"freemind.view.mindmapview.MainView.dropAsSibling(double)",1,1,1
"freemind.view.mindmapview.MainView.dropPosition(double)",1,1,1
"freemind.view.mindmapview.MainView.getDeltaX()",1,1,1
"freemind.view.mindmapview.MainView.getDeltaY()",1,1,1
"freemind.view.mindmapview.MainView.getDraggedOver()",1,1,1
"freemind.view.mindmapview.MainView.getHeight()",3,3,3
"freemind.view.mindmapview.MainView.getIconWidth()",2,1,2
"freemind.view.mindmapview.MainView.getMainViewHeightWithFoldingMark()",1,1,1
"freemind.view.mindmapview.MainView.getMainViewWidthWithFoldingMark()",1,1,1
"freemind.view.mindmapview.MainView.getMaximumSize()",1,1,1
"freemind.view.mindmapview.MainView.getMinimumSize()",1,1,1
"freemind.view.mindmapview.MainView.getNodeView()",1,1,1
"freemind.view.mindmapview.MainView.getPreferredSize()",1,8,9
"freemind.view.mindmapview.MainView.getTextWidth()",1,1,1
"freemind.view.mindmapview.MainView.getTextX()",1,3,4
"freemind.view.mindmapview.MainView.getWidth()",3,3,3
"freemind.view.mindmapview.MainView.getZoom()",1,1,1
"freemind.view.mindmapview.MainView.getZoomedFoldingSymbolHalfWidth()",1,1,1
"freemind.view.mindmapview.MainView.isCurrentlyPrinting()",1,1,1
"freemind.view.mindmapview.MainView.isInFollowLinkRegion(double)",1,4,4
"freemind.view.mindmapview.MainView.isInVerticalRegion(double,double)",1,2,2
"freemind.view.mindmapview.MainView.paint(Graphics)",1,2,2
"freemind.view.mindmapview.MainView.paintBackground(Graphics2D,Color)",1,1,1
"freemind.view.mindmapview.MainView.paintDragOver(Graphics2D)",1,4,4
"freemind.view.mindmapview.MainView.paintSelected(Graphics2D)",1,3,3
"freemind.view.mindmapview.MainView.printComponent(Graphics)",1,1,1
"freemind.view.mindmapview.MainView.setDraggedOver(Point)",1,1,2
"freemind.view.mindmapview.MainView.setDraggedOver(int)",1,1,1
"freemind.view.mindmapview.MainView.updateCursor(double)",1,2,4
"freemind.view.mindmapview.MapView.CheckLaterForCenterNodeTask.CheckLaterForCenterNodeTask(NodeView)",1,1,1
"freemind.view.mindmapview.MapView.CheckLaterForCenterNodeTask.run()",1,1,1
"freemind.view.mindmapview.MapView.MapView(MindMap,ViewFeedback)",1,9,9
"freemind.view.mindmapview.MapView.ResizeListener.ResizeListener()",1,1,1
"freemind.view.mindmapview.MapView.ResizeListener.componentResized(ComponentEvent)",1,1,1
"freemind.view.mindmapview.MapView.ScrollPane.ScrollPane()",1,1,1
"freemind.view.mindmapview.MapView.ScrollPane.processKeyBinding(KeyStroke,KeyEvent,int,boolean)",2,2,3
"freemind.view.mindmapview.MapView.ScrollPane.validateTree()",1,2,2
"freemind.view.mindmapview.MapView.Selected.Selected()",1,1,1
"freemind.view.mindmapview.MapView.Selected.add(NodeView)",1,2,2
"freemind.view.mindmapview.MapView.Selected.addFocusForHooks(NodeView)",1,1,1
"freemind.view.mindmapview.MapView.Selected.changeSelection(NodeView,boolean)",2,1,2
"freemind.view.mindmapview.MapView.Selected.clear()",1,3,3
"freemind.view.mindmapview.MapView.Selected.contains(NodeView)",1,1,1
"freemind.view.mindmapview.MapView.Selected.get(int)",1,1,1
"freemind.view.mindmapview.MapView.Selected.moveToFirst(NodeView)",1,4,4
"freemind.view.mindmapview.MapView.Selected.remove(NodeView)",1,2,2
"freemind.view.mindmapview.MapView.Selected.removeFocusForHooks(NodeView)",2,1,2
"freemind.view.mindmapview.MapView.Selected.size()",1,1,1
"freemind.view.mindmapview.MapView.acceptViewVisitor(MindMapNode,NodeViewVisitor)",1,2,2
"freemind.view.mindmapview.MapView.addViewer(MindMapNode,NodeView)",1,1,1
"freemind.view.mindmapview.MapView.autoscroll(Point)",1,1,1
"freemind.view.mindmapview.MapView.centerNode(NodeView)",2,2,2
"freemind.view.mindmapview.MapView.collectLabels(NodeView,HashMap<String, NodeView>)",2,3,4
"freemind.view.mindmapview.MapView.createPropertyChangeListener()",1,11,11
"freemind.view.mindmapview.MapView.deselect(NodeView)",1,2,2
"freemind.view.mindmapview.MapView.detectCollision(Point)",4,3,4
"freemind.view.mindmapview.MapView.endPrinting()",1,4,4
"freemind.view.mindmapview.MapView.extendSelectionWithKeyMove(NodeView,KeyEvent)",9,16,18
"freemind.view.mindmapview.MapView.getAntialiasAll()",1,1,1
"freemind.view.mindmapview.MapView.getAntialiasEdges()",1,1,1
"freemind.view.mindmapview.MapView.getAutoscrollInsets()",1,1,1
"freemind.view.mindmapview.MapView.getInnerBounds()",3,3,4
"freemind.view.mindmapview.MapView.getMainViewY(NodeView)",1,1,1
"freemind.view.mindmapview.MapView.getMaxNodeWidth()",1,3,3
"freemind.view.mindmapview.MapView.getModel()",1,1,1
"freemind.view.mindmapview.MapView.getNodeContentLocation(NodeView)",1,1,1
"freemind.view.mindmapview.MapView.getNodeDragListener()",1,1,1
"freemind.view.mindmapview.MapView.getNodeDropListener()",1,1,1
"freemind.view.mindmapview.MapView.getNodeKeyListener()",1,1,1
"freemind.view.mindmapview.MapView.getNodeMotionListener()",1,1,1
"freemind.view.mindmapview.MapView.getNodeMouseMotionListener()",1,1,1
"freemind.view.mindmapview.MapView.getNodeView(MindMapNode)",4,2,4
"freemind.view.mindmapview.MapView.getPreferredSize()",2,2,2
"freemind.view.mindmapview.MapView.getRoot()",1,1,1
"freemind.view.mindmapview.MapView.getScrollMode()",2,2,2
"freemind.view.mindmapview.MapView.getSelected()",2,2,2
"freemind.view.mindmapview.MapView.getSelected(int)",1,1,1
"freemind.view.mindmapview.MapView.getSelectedNodesSortedByY()",4,5,6
"freemind.view.mindmapview.MapView.getSelecteds()",1,2,2
"freemind.view.mindmapview.MapView.getSiblingMaxLevel()",1,1,1
"freemind.view.mindmapview.MapView.getSingleSelectedNodes()",1,2,2
"freemind.view.mindmapview.MapView.getViewFeedback()",1,1,1
"freemind.view.mindmapview.MapView.getViewPosition()",1,2,2
"freemind.view.mindmapview.MapView.getViewers(MindMapNode)",1,2,3
"freemind.view.mindmapview.MapView.getViewportSize()",2,3,3
"freemind.view.mindmapview.MapView.getVisibleLeft(NodeView)",4,6,6
"freemind.view.mindmapview.MapView.getVisibleNeighbour(int)",2,4,10
"freemind.view.mindmapview.MapView.getVisibleRight(NodeView)",4,6,6
"freemind.view.mindmapview.MapView.getZoom()",1,1,1
"freemind.view.mindmapview.MapView.getZoomed(int)",1,1,1
"freemind.view.mindmapview.MapView.initRoot()",1,1,1
"freemind.view.mindmapview.MapView.isCurrentlyPrinting()",1,1,1
"freemind.view.mindmapview.MapView.isSelected(NodeView)",2,1,2
"freemind.view.mindmapview.MapView.makeTheSelected(NodeView)",1,2,2
"freemind.view.mindmapview.MapView.move(KeyEvent)",1,3,3
"freemind.view.mindmapview.MapView.moveToRoot()",1,1,1
"freemind.view.mindmapview.MapView.paint(Graphics)",1,7,8
"freemind.view.mindmapview.MapView.paintChildren(Graphics)",1,1,1
"freemind.view.mindmapview.MapView.paintLinks(NodeView,Graphics2D,HashMap<String, NodeView>,HashSet<MindMapLink>)",2,5,7
"freemind.view.mindmapview.MapView.paintSelected(Graphics2D,NodeView)",1,1,1
"freemind.view.mindmapview.MapView.paintSelecteds(Graphics2D)",2,3,5
"freemind.view.mindmapview.MapView.preparePrinting()",1,4,4
"freemind.view.mindmapview.MapView.print(Graphics,PageFormat,int)",4,2,6
"freemind.view.mindmapview.MapView.removeViewer(MindMapNode,NodeView)",1,2,2
"freemind.view.mindmapview.MapView.repaintSelecteds()",1,2,2
"freemind.view.mindmapview.MapView.resetShiftSelectionOrigin()",1,1,1
"freemind.view.mindmapview.MapView.revalidateSelecteds()",1,1,1
"freemind.view.mindmapview.MapView.scrollBy(int,int)",1,1,1
"freemind.view.mindmapview.MapView.scrollNodeToVisible(NodeView)",1,1,1
"freemind.view.mindmapview.MapView.scrollNodeToVisible(NodeView,int)",2,2,3
"freemind.view.mindmapview.MapView.select(NodeView)",2,2,2
"freemind.view.mindmapview.MapView.selectAsTheOnlyOneSelected(NodeView)",1,4,4
"freemind.view.mindmapview.MapView.selectBranch(NodeView,boolean)",1,5,5
"freemind.view.mindmapview.MapView.selectContinuous(NodeView)",18,25,30
"freemind.view.mindmapview.MapView.setAntialiasAll(boolean)",1,1,1
"freemind.view.mindmapview.MapView.setAntialiasEdges(boolean)",1,1,1
"freemind.view.mindmapview.MapView.setEdgesRenderingHint(Graphics2D)",1,1,2
"freemind.view.mindmapview.MapView.setMoveCursor(boolean)",1,2,5
"freemind.view.mindmapview.MapView.setScrollMode(int)",1,2,2
"freemind.view.mindmapview.MapView.setSiblingMaxLevel(int)",1,1,1
"freemind.view.mindmapview.MapView.setTextRenderingHint(Graphics2D)",1,1,3
"freemind.view.mindmapview.MapView.setViewLocation(int,int)",2,5,6
"freemind.view.mindmapview.MapView.setViewPosition(Point)",1,2,2
"freemind.view.mindmapview.MapView.setViewPositionAfterValidate()",1,3,4
"freemind.view.mindmapview.MapView.setZoom(float)",1,1,1
"freemind.view.mindmapview.MapView.toggleSelected(NodeView)",1,4,4
"freemind.view.mindmapview.MapView.validateSelecteds()",2,6,7
"freemind.view.mindmapview.MapView.validateTree()",1,1,1
"freemind.view.mindmapview.MindMapLayout.MindMapLayout()",1,2,2
"freemind.view.mindmapview.MindMapLayout.addLayoutComponent(String,Component)",1,1,1
"freemind.view.mindmapview.MindMapLayout.calcXBorderSize(MapView)",1,2,2
"freemind.view.mindmapview.MindMapLayout.calcYBorderSize(MapView)",1,2,2
"freemind.view.mindmapview.MindMapLayout.getRoot(Container)",1,1,1
"freemind.view.mindmapview.MindMapLayout.layoutContainer(Container)",1,3,3
"freemind.view.mindmapview.MindMapLayout.minimumLayoutSize(Container)",1,1,1
"freemind.view.mindmapview.MindMapLayout.preferredLayoutSize(Container)",1,1,1
"freemind.view.mindmapview.MindMapLayout.removeLayoutComponent(Component)",1,1,1
"freemind.view.mindmapview.MultipleImage.MultipleImage(double)",1,1,1
"freemind.view.mindmapview.MultipleImage.addImage(ImageIcon)",1,1,1
"freemind.view.mindmapview.MultipleImage.getIconHeight()",1,2,3
"freemind.view.mindmapview.MultipleImage.getIconWidth()",1,2,2
"freemind.view.mindmapview.MultipleImage.getImage()",3,3,5
"freemind.view.mindmapview.MultipleImage.getImageCount()",1,1,1
"freemind.view.mindmapview.MultipleImage.paintIcon(Component,Graphics,int,int)",1,2,2
"freemind.view.mindmapview.NodeFoldingComponent.NodeFoldingComponent(NodeView)",1,6,8
"freemind.view.mindmapview.NodeFoldingComponent.RoundImageButtonUI.getColorForCounter()",1,1,1
"freemind.view.mindmapview.NodeFoldingComponent.RoundImageButtonUI.getPreferredSize(JComponent)",1,1,1
"freemind.view.mindmapview.NodeFoldingComponent.RoundImageButtonUI.initShape(JComponent)",1,2,2
"freemind.view.mindmapview.NodeFoldingComponent.RoundImageButtonUI.installDefaults(AbstractButton)",1,1,1
"freemind.view.mindmapview.NodeFoldingComponent.RoundImageButtonUI.installListeners(AbstractButton)",1,4,4
"freemind.view.mindmapview.NodeFoldingComponent.RoundImageButtonUI.paint(Graphics,JComponent)",1,7,7
"freemind.view.mindmapview.NodeFoldingComponent.dispose()",1,2,2
"freemind.view.mindmapview.NodeFoldingComponent.getNodeView()",1,1,1
"freemind.view.mindmapview.NodeFoldingComponent.getPreferredSize()",1,1,1
"freemind.view.mindmapview.NodeFoldingComponent.getZoomedCircleRadius()",1,1,1
"freemind.view.mindmapview.NodeFoldingComponent.isFolded()",1,2,2
"freemind.view.mindmapview.NodeFoldingComponent.setCorrectedLocation(Point)",1,1,2
"freemind.view.mindmapview.NodeFoldingComponent.startTimer()",1,2,2
"freemind.view.mindmapview.NodeFoldingComponent.stopTimer()",1,2,2
"freemind.view.mindmapview.NodeMotionListenerView.NodeMotionListenerView(NodeView)",1,2,2
"freemind.view.mindmapview.NodeMotionListenerView.getMovedView()",1,1,1
"freemind.view.mindmapview.NodeMotionListenerView.isMouseEntered()",1,1,1
"freemind.view.mindmapview.NodeMotionListenerView.paintComponent(Graphics)",1,3,3
"freemind.view.mindmapview.NodeMotionListenerView.setMouseEntered()",1,1,1
"freemind.view.mindmapview.NodeMotionListenerView.setMouseExited()",1,1,1
"freemind.view.mindmapview.NodeView.NodeView(MindMapNode,int,MapView,Container)",1,5,5
"freemind.view.mindmapview.NodeView.addDragListener(DragGestureListener)",2,1,2
"freemind.view.mindmapview.NodeView.addDropListener(DropTargetListener)",2,1,2
"freemind.view.mindmapview.NodeView.addFoldingListener()",1,4,4
"freemind.view.mindmapview.NodeView.contains(int,int)",1,4,4
"freemind.view.mindmapview.NodeView.convertPointToMap(Point)",1,1,1
"freemind.view.mindmapview.NodeView.getAdditionalCloudHeigth()",3,2,3
"freemind.view.mindmapview.NodeView.getAlignment()",1,1,1
"freemind.view.mindmapview.NodeView.getAntiColor1(Color)",1,1,2
"freemind.view.mindmapview.NodeView.getAntiColor2(Color)",1,1,2
"freemind.view.mindmapview.NodeView.getBackgroundColor()",3,3,3
"freemind.view.mindmapview.NodeView.getChildrenViews()",3,2,3
"freemind.view.mindmapview.NodeView.getContent()",1,1,2
"freemind.view.mindmapview.NodeView.getContentPane()",1,2,2
"freemind.view.mindmapview.NodeView.getCoordinates(LinkedList<Point>)",1,1,1
"freemind.view.mindmapview.NodeView.getCoordinates(LinkedList<Point>,int,boolean,int,int)",2,4,6
"freemind.view.mindmapview.NodeView.getDeltaX()",1,1,1
"freemind.view.mindmapview.NodeView.getDeltaY()",1,1,1
"freemind.view.mindmapview.NodeView.getFirst(Component,boolean,boolean)",7,5,11
"freemind.view.mindmapview.NodeView.getFoldingMarkPosition()",1,1,1
"freemind.view.mindmapview.NodeView.getFoldingSymbolWidth()",1,2,2
"freemind.view.mindmapview.NodeView.getHGap()",1,1,1
"freemind.view.mindmapview.NodeView.getInPointInMap()",1,1,1
"freemind.view.mindmapview.NodeView.getInnerBounds()",1,1,1
"freemind.view.mindmapview.NodeView.getIsLong()",1,1,1
"freemind.view.mindmapview.NodeView.getLast(Component,boolean,boolean)",7,5,11
"freemind.view.mindmapview.NodeView.getLeft(boolean)",3,3,4
"freemind.view.mindmapview.NodeView.getLinkPoint(Point)",1,5,8
"freemind.view.mindmapview.NodeView.getMainView()",1,1,1
"freemind.view.mindmapview.NodeView.getMainViewHeightWithFoldingMark()",1,1,1
"freemind.view.mindmapview.NodeView.getMainViewInPoint()",1,1,1
"freemind.view.mindmapview.NodeView.getMainViewOutPoint(NodeView,Point)",1,1,1
"freemind.view.mindmapview.NodeView.getMainViewWidthWithFoldingMark()",1,1,1
"freemind.view.mindmapview.NodeView.getMap()",1,1,1
"freemind.view.mindmapview.NodeView.getMaxToolTipWidth()",1,2,3
"freemind.view.mindmapview.NodeView.getModel()",1,1,1
"freemind.view.mindmapview.NodeView.getMotionListenerView()",1,1,1
"freemind.view.mindmapview.NodeView.getNextPage()",5,3,6
"freemind.view.mindmapview.NodeView.getNextSiblingSingle()",4,5,6
"freemind.view.mindmapview.NodeView.getNextVisibleSibling()",6,3,7
"freemind.view.mindmapview.NodeView.getParentView()",2,1,2
"freemind.view.mindmapview.NodeView.getPreferredVisibleChild(boolean)",11,9,14
"freemind.view.mindmapview.NodeView.getPreviousPage()",5,3,6
"freemind.view.mindmapview.NodeView.getPreviousSiblingSingle()",4,5,6
"freemind.view.mindmapview.NodeView.getPreviousVisibleSibling()",6,3,7
"freemind.view.mindmapview.NodeView.getRight(boolean)",3,3,4
"freemind.view.mindmapview.NodeView.getSelectedColor()",1,1,1
"freemind.view.mindmapview.NodeView.getShift()",1,1,1
"freemind.view.mindmapview.NodeView.getSiblingViews()",1,1,1
"freemind.view.mindmapview.NodeView.getStyle()",1,1,1
"freemind.view.mindmapview.NodeView.getText()",1,1,1
"freemind.view.mindmapview.NodeView.getTextBackground()",2,1,2
"freemind.view.mindmapview.NodeView.getTextColor()",1,1,2
"freemind.view.mindmapview.NodeView.getTextFont()",1,1,1
"freemind.view.mindmapview.NodeView.getVGap()",1,1,1
"freemind.view.mindmapview.NodeView.getViewFeedback()",1,1,1
"freemind.view.mindmapview.NodeView.getVisibleParentView()",3,1,3
"freemind.view.mindmapview.NodeView.getZoomedFoldingSymbolHalfWidth()",1,1,1
"freemind.view.mindmapview.NodeView.insert()",1,2,2
"freemind.view.mindmapview.NodeView.insert(MindMapNode,int)",1,1,1
"freemind.view.mindmapview.NodeView.isChildOf(NodeView)",1,1,1
"freemind.view.mindmapview.NodeView.isContentVisible()",1,1,1
"freemind.view.mindmapview.NodeView.isLeft()",1,1,1
"freemind.view.mindmapview.NodeView.isParentHidden()",2,1,2
"freemind.view.mindmapview.NodeView.isParentOf(NodeView)",1,1,1
"freemind.view.mindmapview.NodeView.isRoot()",1,1,1
"freemind.view.mindmapview.NodeView.isSelected()",1,1,1
"freemind.view.mindmapview.NodeView.isSiblingOf(NodeView)",1,1,1
"freemind.view.mindmapview.NodeView.paint(Graphics)",1,3,3
"freemind.view.mindmapview.NodeView.paintCloud(Graphics)",1,3,3
"freemind.view.mindmapview.NodeView.paintCloudsAndEdges(Graphics2D)",3,3,4
"freemind.view.mindmapview.NodeView.propertyChanged(String,String,String)",1,1,1
"freemind.view.mindmapview.NodeView.remove()",1,3,3
"freemind.view.mindmapview.NodeView.removeFoldingListener()",1,2,2
"freemind.view.mindmapview.NodeView.removeFromMap()",1,2,2
"freemind.view.mindmapview.NodeView.repaintSelected()",1,1,1
"freemind.view.mindmapview.NodeView.setBounds(int,int,int,int)",1,3,3
"freemind.view.mindmapview.NodeView.setFocusCycleRoot(boolean)",1,1,1
"freemind.view.mindmapview.NodeView.setIcon(MultipleImage)",1,1,1
"freemind.view.mindmapview.NodeView.setMainView(MainView)",1,5,6
"freemind.view.mindmapview.NodeView.setModel(MindMapNode)",1,1,1
