Complexity metrics,Qui, 26 out 2017 17:44:33 BRST
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._athrow(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._baload(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._bastore(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._bipush(int,byte)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._breakpoint(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._caload(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._castore(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._checkcast(int,int,IConstantPoolEntry)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._d2f(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._d2i(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._d2l(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dadd(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._daload(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dastore(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dcmpg(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dcmpl(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dconst_0(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dconst_1(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._ddiv(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dload(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dload_0(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dload_1(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dload_2(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dload_3(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dmul(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dneg(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._drem(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dreturn(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dstore(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dstore_0(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dstore_1(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dstore_2(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dstore_3(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dsub(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dup(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dup2(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dup2_x1(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dup2_x2(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dup_x1(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._dup_x2(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._f2d(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._f2i(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._f2l(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._fadd(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._faload(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._fastore(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._fcmpg(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._fcmpl(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._fconst_0(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._fconst_1(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._fconst_2(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._fdiv(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._fload(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._fload_0(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._fload_1(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._fload_2(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._fload_3(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._fmul(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._fneg(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._frem(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._freturn(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._fstore(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._fstore_0(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._fstore_1(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._fstore_2(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._fstore_3(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._fsub(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._getfield(int,int,IConstantPoolEntry)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._getstatic(int,int,IConstantPoolEntry)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._goto(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._goto_w(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._i2b(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._i2c(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._i2d(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._i2f(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._i2l(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._i2s(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._iadd(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._iaload(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._iand(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._iastore(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._iconst_0(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._iconst_1(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._iconst_2(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._iconst_3(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._iconst_4(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._iconst_5(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._iconst_m1(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._idiv(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._if_acmpeq(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._if_acmpne(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._if_icmpeq(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._if_icmpge(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._if_icmpgt(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._if_icmple(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._if_icmplt(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._if_icmpne(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._ifeq(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._ifge(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._ifgt(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._ifle(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._iflt(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._ifne(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._ifnonnull(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._ifnull(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._iinc(int,int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._iload(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._iload_0(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._iload_1(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._iload_2(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._iload_3(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._impdep1(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._impdep2(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._imul(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._ineg(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._instanceof(int,int,IConstantPoolEntry)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._invokeinterface(int,int,byte,IConstantPoolEntry)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._invokespecial(int,int,IConstantPoolEntry)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._invokestatic(int,int,IConstantPoolEntry)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._invokevirtual(int,int,IConstantPoolEntry)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._ior(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._irem(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._ireturn(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._ishl(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._ishr(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._istore(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._istore_0(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._istore_1(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._istore_2(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._istore_3(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._isub(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._iushr(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._ixor(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._jsr(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._jsr_w(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._l2d(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._l2f(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._l2i(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._ladd(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._laload(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._land(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lastore(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lcmp(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lconst_0(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lconst_1(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._ldc(int,int,IConstantPoolEntry)",2,2,5
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._ldc2_w(int,int,IConstantPoolEntry)",2,2,3
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._ldc_w(int,int,IConstantPoolEntry)",2,2,5
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._ldiv(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lload(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lload_0(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lload_1(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lload_2(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lload_3(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lmul(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lneg(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lookupswitch(int,int,int,int[][])",1,2,2
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lor(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lrem(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lreturn(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lshl(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lshr(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lstore(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lstore_0(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lstore_1(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lstore_2(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lstore_3(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lsub(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lushr(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._lxor(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._monitorenter(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._monitorexit(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._multianewarray(int,int,int,IConstantPoolEntry)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._new(int,int,IConstantPoolEntry)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._newarray(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._nop(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._pop(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._pop2(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._putfield(int,int,IConstantPoolEntry)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._putstatic(int,int,IConstantPoolEntry)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._ret(int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._return(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._saload(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._sastore(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._sipush(int,short)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._swap(int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._tableswitch(int,int,int,int,int[])",1,2,2
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._wide(int,int,int)",2,2,12
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor._wide(int,int,int,int)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor.appendDimensions(int)",1,2,2
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor.appendGetArrayType(int)",2,2,9
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor.appendOutputForConstantClass(IConstantPoolEntry)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor.appendOutputForConstantDouble(IConstantPoolEntry)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor.appendOutputForConstantLong(IConstantPoolEntry)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor.appendOutputForConstantString(IConstantPoolEntry)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor.appendOutputforConstantFloat(IConstantPoolEntry)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor.appendOutputforConstantInteger(IConstantPoolEntry)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor.dumpPcNumber(int)",1,3,3
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor.returnConstantClassName(IConstantPoolEntry)",2,1,2
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor.returnDeclaringClassName(IConstantPoolEntry)",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor.writeExtraTabs(int)",1,2,2
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor.writeNewLine()",1,1,1
"org.eclipse.jdt.internal.core.util.DefaultBytecodeVisitor.writeTabs()",1,2,2
"org.eclipse.jdt.internal.core.util.Disassembler.decodeModifiersForField(StringBuffer,int)",1,18,26
"org.eclipse.jdt.internal.core.util.Disassembler.decodeModifiersForInnerClasses(StringBuffer,int)",1,14,20
"org.eclipse.jdt.internal.core.util.Disassembler.decodeModifiersForMethod(StringBuffer,int)",1,22,32
"org.eclipse.jdt.internal.core.util.Disassembler.decodeModifiersForType(StringBuffer,int)",1,8,11
"org.eclipse.jdt.internal.core.util.Disassembler.decodeStringValue(String)",1,1,1
"org.eclipse.jdt.internal.core.util.Disassembler.decodeStringValue(char[])",2,3,19
"org.eclipse.jdt.internal.core.util.Disassembler.disassemble(IAnnotation,StringBuffer,String,int)",1,2,2
"org.eclipse.jdt.internal.core.util.Disassembler.disassemble(IAnnotationComponent,StringBuffer,String,int)",1,1,1
"org.eclipse.jdt.internal.core.util.Disassembler.disassemble(IAnnotationComponentValue,StringBuffer,String,int)",4,5,18
"org.eclipse.jdt.internal.core.util.Disassembler.disassemble(IAnnotationDefaultAttribute,StringBuffer,String,int)",1,1,1
"org.eclipse.jdt.internal.core.util.Disassembler.disassemble(IClassFileAttribute,StringBuffer,String,int)",1,1,1
"org.eclipse.jdt.internal.core.util.Disassembler.disassemble(IClassFileReader,IMethodInfo,StringBuffer,String,int,int)",1,35,37
"org.eclipse.jdt.internal.core.util.Disassembler.disassemble(IClassFileReader,String)",1,1,1
"org.eclipse.jdt.internal.core.util.Disassembler.disassemble(IClassFileReader,String,int)",3,39,59
"org.eclipse.jdt.internal.core.util.Disassembler.disassemble(ICodeAttribute,StringBuffer,String,int)",1,15,15
"org.eclipse.jdt.internal.core.util.Disassembler.disassemble(IConstantPool,StringBuffer,String,int)",2,4,14
"org.eclipse.jdt.internal.core.util.Disassembler.disassemble(IEnclosingMethodAttribute,StringBuffer,String,int)",1,2,2
"org.eclipse.jdt.internal.core.util.Disassembler.disassemble(IFieldInfo,StringBuffer,String,int,int)",3,22,32
"org.eclipse.jdt.internal.core.util.Disassembler.disassemble(IInnerClassesAttribute,StringBuffer,String,int)",1,8,8
"org.eclipse.jdt.internal.core.util.Disassembler.disassemble(IRuntimeInvisibleAnnotationsAttribute,StringBuffer,String,int)",1,2,2
