Complexity metrics,Ter, 24 out 2017 17:17:05 BRST
"com.android.tools.lint.detector.api.Detector.run(Context)",1,1,1
"com.android.tools.lint.detector.api.Detector.visitAttribute(XmlContext,Attr)",1,1,1
"com.android.tools.lint.detector.api.Detector.visitDocument(XmlContext,Document)",1,1,1
"com.android.tools.lint.detector.api.Detector.visitElement(XmlContext,Element)",1,1,1
"com.android.tools.lint.detector.api.Detector.visitElementAfter(XmlContext,Element)",1,1,1
"com.android.tools.lint.detector.api.Detector.visitMethod(JavaContext,AstVisitor,MethodInvocation)",1,1,1
"com.android.tools.lint.detector.api.Detector.visitResourceReference(JavaContext,AstVisitor,Node,String,String,boolean)",1,1,1
"com.android.tools.lint.detector.api.Issue.Issue(String,String,String,Category,int,Severity,Class<? extends Detector>,EnumSet<Scope>)",1,1,1
"com.android.tools.lint.detector.api.Issue.addAnalysisScope(EnumSet<Scope>)",1,1,2
"com.android.tools.lint.detector.api.Issue.appendEscapedText(StringBuilder,String,boolean,int,int)",1,8,8
"com.android.tools.lint.detector.api.Issue.compareTo(Issue)",1,1,1
"com.android.tools.lint.detector.api.Issue.convertMarkup(String,boolean)",6,20,27
"com.android.tools.lint.detector.api.Issue.create(String,String,String,Category,int,Severity,Class<? extends Detector>,EnumSet<Scope>)",1,1,1
"com.android.tools.lint.detector.api.Issue.getAnalysisScopes()",1,1,1
"com.android.tools.lint.detector.api.Issue.getCategory()",1,1,1
"com.android.tools.lint.detector.api.Issue.getDefaultSeverity()",1,1,1
"com.android.tools.lint.detector.api.Issue.getDescription()",1,1,1
"com.android.tools.lint.detector.api.Issue.getDetectorClass()",1,1,1
"com.android.tools.lint.detector.api.Issue.getExplanation()",1,1,1
"com.android.tools.lint.detector.api.Issue.getExplanationAsHtml()",1,1,1
"com.android.tools.lint.detector.api.Issue.getExplanationAsSimpleText()",1,1,1
"com.android.tools.lint.detector.api.Issue.getId()",1,1,1
"com.android.tools.lint.detector.api.Issue.getMoreInfo()",1,1,1
"com.android.tools.lint.detector.api.Issue.getPriority()",1,1,1
"com.android.tools.lint.detector.api.Issue.getScope()",1,1,1
"com.android.tools.lint.detector.api.Issue.isAdequate(EnumSet<Scope>)",6,3,7
"com.android.tools.lint.detector.api.Issue.isEnabledByDefault()",1,1,1
"com.android.tools.lint.detector.api.Issue.setAnalysisScopes(List<EnumSet<Scope>>)",1,1,1
"com.android.tools.lint.detector.api.Issue.setEnabledByDefault(boolean)",1,1,1
"com.android.tools.lint.detector.api.Issue.setMoreInfo(String)",1,1,1
"com.android.tools.lint.detector.api.Issue.toString()",1,1,1
"com.android.tools.lint.detector.api.JavaContext.JavaContext(LintDriver,Project,Project,File)",1,1,1
"com.android.tools.lint.detector.api.JavaContext.findSurroundingMethod(Node)",3,2,4
"com.android.tools.lint.detector.api.JavaContext.getLocation(Node)",2,2,2
"com.android.tools.lint.detector.api.JavaContext.report(Issue,Location,String,Object)",2,1,2
"com.android.tools.lint.detector.api.JavaContext.report(Issue,Node,Location,String,Object)",2,2,3
"com.android.tools.lint.detector.api.LayoutDetector.appliesTo(ResourceFolderType)",1,1,1
"com.android.tools.lint.detector.api.LayoutDetector.hasPadding(Element)",1,5,5
"com.android.tools.lint.detector.api.LayoutDetector.isFillParent(Element,String)",1,2,2
"com.android.tools.lint.detector.api.LayoutDetector.isHeightFillParent(Element)",1,1,1
"com.android.tools.lint.detector.api.LayoutDetector.isWidthFillParent(Element)",1,1,1
"com.android.tools.lint.detector.api.LintUtils.LintUtils()",1,1,1
"com.android.tools.lint.detector.api.LintUtils.assertionsEnabled()",1,1,1
"com.android.tools.lint.detector.api.LintUtils.editDistance(String,String)",1,4,6
"com.android.tools.lint.detector.api.LintUtils.endsWith(String,String)",1,1,1
"com.android.tools.lint.detector.api.LintUtils.formatList(List<String>,int)",3,4,6
"com.android.tools.lint.detector.api.LintUtils.getBaseName(String)",2,2,2
"com.android.tools.lint.detector.api.LintUtils.getBuildCode(int)",18,2,18
"com.android.tools.lint.detector.api.LintUtils.getChildCount(Node)",1,2,3
"com.android.tools.lint.detector.api.LintUtils.getChildren(Node)",1,3,3
"com.android.tools.lint.detector.api.LintUtils.getCommonParent(File,File)",7,6,7
"com.android.tools.lint.detector.api.LintUtils.getCommonParent(List<File>)",6,5,6
"com.android.tools.lint.detector.api.LintUtils.getEncodedString(LintClient,File)",2,2,2
"com.android.tools.lint.detector.api.LintUtils.getEncodedString(byte[])",5,1,30
"com.android.tools.lint.detector.api.LintUtils.getLayoutName(File)",1,2,2
"com.android.tools.lint.detector.api.LintUtils.getLocaleAndRegion(String)",6,6,15
"com.android.tools.lint.detector.api.LintUtils.getNextInstruction(AbstractInsnNode)",4,3,6
"com.android.tools.lint.detector.api.LintUtils.getNextOpcode(AbstractInsnNode)",2,2,2
"com.android.tools.lint.detector.api.LintUtils.getPrevInstruction(AbstractInsnNode)",4,3,6
"com.android.tools.lint.detector.api.LintUtils.getPrevOpcode(AbstractInsnNode)",2,2,2
"com.android.tools.lint.detector.api.LintUtils.idReferencesMatch(String,String)",4,6,6
"com.android.tools.lint.detector.api.LintUtils.isFileBasedResourceType(ResourceType)",4,1,4
"com.android.tools.lint.detector.api.LintUtils.isImported(Node,String)",5,6,7
"com.android.tools.lint.detector.api.LintUtils.isProjectDir(File)",5,4,6
"com.android.tools.lint.detector.api.LintUtils.isRootElement(Element)",1,1,1
"com.android.tools.lint.detector.api.LintUtils.isStaticInnerClass(ClassNode)",3,3,4
"com.android.tools.lint.detector.api.LintUtils.isXmlFile(File)",1,1,1
"com.android.tools.lint.detector.api.LintUtils.splitPath(String)",4,8,8
"com.android.tools.lint.detector.api.LintUtils.startsWith(String,String,int)",1,1,1
"com.android.tools.lint.detector.api.LintUtils.stripIdPrefix(String)",4,4,4
"com.android.tools.lint.detector.api.Location.DefaultLocationHandle.DefaultLocationHandle(Context,int,int)",1,1,1
"com.android.tools.lint.detector.api.Location.DefaultLocationHandle.getClientData()",1,1,1
"com.android.tools.lint.detector.api.Location.DefaultLocationHandle.resolve()",1,1,1
"com.android.tools.lint.detector.api.Location.DefaultLocationHandle.setClientData(Object)",1,1,1
"com.android.tools.lint.detector.api.Location.Location(File,Position,Position)",1,1,1
"com.android.tools.lint.detector.api.Location.SearchHints.SearchHints(SearchDirection)",1,1,1
"com.android.tools.lint.detector.api.Location.SearchHints.create(SearchDirection)",1,1,1
"com.android.tools.lint.detector.api.Location.SearchHints.isConstructor()",1,1,1
"com.android.tools.lint.detector.api.Location.SearchHints.isJavaSymbol()",1,1,1
"com.android.tools.lint.detector.api.Location.SearchHints.isWholeWord()",1,1,1
"com.android.tools.lint.detector.api.Location.SearchHints.matchConstructor()",1,1,1
"com.android.tools.lint.detector.api.Location.SearchHints.matchJavaSymbol()",1,1,1
"com.android.tools.lint.detector.api.Location.SearchHints.matchWholeWord()",1,1,1
"com.android.tools.lint.detector.api.Location.adjustLine(String,int,int,int)",3,2,3
"com.android.tools.lint.detector.api.Location.countLines(String,int,int)",1,2,3
"com.android.tools.lint.detector.api.Location.create(File)",1,1,1
"com.android.tools.lint.detector.api.Location.create(File,Position,Position)",1,1,1
"com.android.tools.lint.detector.api.Location.create(File,String,int)",1,1,1
"com.android.tools.lint.detector.api.Location.create(File,String,int,String,String,SearchHints)",9,19,22
"com.android.tools.lint.detector.api.Location.create(File,String,int,int)",5,2,10
"com.android.tools.lint.detector.api.Location.findNextMatch(String,int,String,SearchHints)",5,8,9
"com.android.tools.lint.detector.api.Location.findPreviousMatch(String,int,String,SearchHints)",4,4,4
"com.android.tools.lint.detector.api.Location.getClientData()",1,1,1
"com.android.tools.lint.detector.api.Location.getEnd()",1,1,1
"com.android.tools.lint.detector.api.Location.getFile()",1,1,1
"com.android.tools.lint.detector.api.Location.getMessage()",1,1,1
"com.android.tools.lint.detector.api.Location.getSecondary()",1,1,1
"com.android.tools.lint.detector.api.Location.getStart()",1,1,1
"com.android.tools.lint.detector.api.Location.isMatch(String,int,String,SearchHints)",11,12,17
"com.android.tools.lint.detector.api.Location.reverse(Location)",1,2,2
"com.android.tools.lint.detector.api.Location.setClientData(Object)",1,1,1
"com.android.tools.lint.detector.api.Location.setMessage(String)",1,1,1
"com.android.tools.lint.detector.api.Location.setSecondary(Location)",1,1,1
"com.android.tools.lint.detector.api.Location.toString()",1,1,1
"com.android.tools.lint.detector.api.Project.Project(LintClient,File,File)",8,14,17
"com.android.tools.lint.detector.api.Project.addFile(File)",1,1,2
"com.android.tools.lint.detector.api.Project.addLibraryProjects(Collection<Project>)",1,2,2
"com.android.tools.lint.detector.api.Project.create(LintClient,File,File)",1,1,1
"com.android.tools.lint.detector.api.Project.equals(Object)",7,2,7
"com.android.tools.lint.detector.api.Project.extractAospMinSdkVersion()",4,8,8
"com.android.tools.lint.detector.api.Project.findCurrentAospVersion()",3,5,8
"com.android.tools.lint.detector.api.Project.getAllLibraries()",3,2,3
"com.android.tools.lint.detector.api.Project.getAospHostOut()",1,1,1
"com.android.tools.lint.detector.api.Project.getAospJavaClassPath()",1,5,5
"com.android.tools.lint.detector.api.Project.getAospJavaSourcePath()",1,5,5
"com.android.tools.lint.detector.api.Project.getAospProductOut()",1,1,1
"com.android.tools.lint.detector.api.Project.getAospTop()",1,1,1
"com.android.tools.lint.detector.api.Project.getBuildSdk()",1,1,1
"com.android.tools.lint.detector.api.Project.getConfiguration()",1,2,2
"com.android.tools.lint.detector.api.Project.getDir()",1,1,1
"com.android.tools.lint.detector.api.Project.getDirectLibraries()",1,1,1
"com.android.tools.lint.detector.api.Project.getDisplayPath(File)",2,3,4
"com.android.tools.lint.detector.api.Project.getIntermediateDirs()",1,4,4
"com.android.tools.lint.detector.api.Project.getJavaClassFolders()",8,8,8
"com.android.tools.lint.detector.api.Project.getJavaLibraries()",1,2,2
"com.android.tools.lint.detector.api.Project.getJavaSourceFolders()",5,5,5
"com.android.tools.lint.detector.api.Project.getManifestFile()",2,1,2
"com.android.tools.lint.detector.api.Project.getMinSdk()",1,1,1
"com.android.tools.lint.detector.api.Project.getName()",1,2,2
"com.android.tools.lint.detector.api.Project.getPackage()",1,1,1
"com.android.tools.lint.detector.api.Project.getProguardPath()",1,1,1
"com.android.tools.lint.detector.api.Project.getReferenceDir()",1,1,1
"com.android.tools.lint.detector.api.Project.getRelativePath(File)",2,3,4
"com.android.tools.lint.detector.api.Project.getReportIssues()",1,1,1
"com.android.tools.lint.detector.api.Project.getResourceFolder()",1,3,4
"com.android.tools.lint.detector.api.Project.getSdkInfo()",1,2,2
"com.android.tools.lint.detector.api.Project.getSubset()",1,1,1
"com.android.tools.lint.detector.api.Project.getTargetSdk()",1,1,1
"com.android.tools.lint.detector.api.Project.hashCode()",1,2,2
"com.android.tools.lint.detector.api.Project.isAospBuildEnvironment()",1,2,2
"com.android.tools.lint.detector.api.Project.isAospFrameworksProject(File)",4,3,6
"com.android.tools.lint.detector.api.Project.isLibrary()",1,1,1
"com.android.tools.lint.detector.api.Project.isMergingManifests()",1,1,1
"com.android.tools.lint.detector.api.Project.readManifest(Document)",2,7,11
"com.android.tools.lint.detector.api.Project.setMergingManifests(boolean)",1,1,1
"com.android.tools.lint.detector.api.Project.setName(String)",1,1,1
"com.android.tools.lint.detector.api.Project.setReportIssues(boolean)",1,1,1
"com.android.tools.lint.detector.api.Project.toString()",1,1,1
"com.android.tools.lint.detector.api.ResourceXmlDetector.appliesTo(Context,File)",1,1,1
"com.android.tools.lint.detector.api.ResourceXmlDetector.appliesTo(ResourceFolderType)",1,1,1
"com.android.tools.lint.detector.api.ResourceXmlDetector.run(Context)",1,1,1
"com.android.tools.lint.detector.api.Scope.checkSingleFile(EnumSet<Scope>)",2,8,8
"com.android.tools.lint.detector.api.Scope.intersect(EnumSet<Scope>,EnumSet<Scope>)",1,1,1
"com.android.tools.lint.detector.api.Severity.Severity(String)",1,1,1
"com.android.tools.lint.detector.api.Severity.getDescription()",1,1,1
"com.android.tools.lint.detector.api.Speed.Speed(String)",1,1,1
"com.android.tools.lint.detector.api.Speed.getDisplayName()",1,1,1
"com.android.tools.lint.detector.api.XmlContext.XmlContext(LintDriver,Project,Project,File,ResourceFolderType)",1,1,1
"com.android.tools.lint.detector.api.XmlContext.getLocation(Node)",2,2,2
"com.android.tools.lint.detector.api.XmlContext.getLocation(Node,int,int)",2,2,2
"com.android.tools.lint.detector.api.XmlContext.getResourceFolderType()",1,1,1
"com.android.tools.lint.detector.api.XmlContext.report(Issue,Location,String,Object)",2,2,3
"com.android.tools.lint.detector.api.XmlContext.report(Issue,Node,Location,String,Object)",2,2,3
"com.android.util.Pair.Pair(S,T)",1,1,1
"com.android.util.Pair.equals(Object)",10,3,10
"com.android.util.Pair.getFirst()",1,1,1
"com.android.util.Pair.getSecond()",1,1,1
"com.android.util.Pair.hashCode()",1,3,3
"com.android.util.Pair.of(S,T)",1,1,1
"com.android.util.Pair.toString()",1,1,1
"com.android.utils.NullLogger.error(Throwable,String,Object...)",1,1,1
"com.android.utils.NullLogger.getLogger()",1,1,1
"com.android.utils.NullLogger.info(String,Object...)",1,1,1
"com.android.utils.NullLogger.verbose(String,Object...)",1,1,1
"com.android.utils.NullLogger.warning(String,Object...)",1,1,1
"com.android.utils.Pair.Pair(S,T)",1,1,1
"com.android.utils.Pair.equals(Object)",10,3,10
"com.android.utils.Pair.getFirst()",1,1,1
"com.android.utils.Pair.getSecond()",1,1,1
"com.android.utils.Pair.hashCode()",1,3,3
"com.android.utils.Pair.of(S,T)",1,1,1
"com.android.utils.Pair.toString()",1,1,1
"com.android.utils.PositionXmlParser.DefaultPosition.DefaultPosition(int,int,int)",1,1,1
"com.android.utils.PositionXmlParser.DefaultPosition.getColumn()",1,1,1
"com.android.utils.PositionXmlParser.DefaultPosition.getEnd()",1,1,1
"com.android.utils.PositionXmlParser.DefaultPosition.getLine()",1,1,1
"com.android.utils.PositionXmlParser.DefaultPosition.getOffset()",1,1,1
"com.android.utils.PositionXmlParser.DefaultPosition.setEnd(Position)",1,1,1
"com.android.utils.PositionXmlParser.DomBuilder.DomBuilder(String)",1,1,1
"com.android.utils.PositionXmlParser.DomBuilder.characters(char[],int,int)",1,1,1
"com.android.utils.PositionXmlParser.DomBuilder.endElement(String,String,String)",1,2,2
"com.android.utils.PositionXmlParser.DomBuilder.flushText()",1,3,3
"com.android.utils.PositionXmlParser.DomBuilder.getCurrentPosition()",1,3,8
"com.android.utils.PositionXmlParser.DomBuilder.getDocument()",1,1,1
"com.android.utils.PositionXmlParser.DomBuilder.setDocumentLocator(Locator)",1,1,1
"com.android.utils.PositionXmlParser.DomBuilder.startElement(String,String,String,Attributes)",5,8,11
"com.android.utils.PositionXmlParser.createPosition(int,int,int)",1,1,1
"com.android.utils.PositionXmlParser.getPosition(Node)",1,1,1
"com.android.utils.PositionXmlParser.getPosition(Node,int,int)",14,18,29
"com.android.utils.PositionXmlParser.getXmlString(byte[])",8,11,46
"com.android.utils.PositionXmlParser.parse(InputStream)",3,2,3
"com.android.utils.PositionXmlParser.parse(String)",1,1,1
"com.android.utils.PositionXmlParser.parse(String,InputSource,boolean)",2,4,4
"com.android.utils.PositionXmlParser.parse(byte[])",1,1,1
"com.android.utils.SdkUtils.endsWith(CharSequence,CharSequence)",1,1,1
"com.android.utils.SdkUtils.endsWith(CharSequence,int,CharSequence)",4,2,4
"com.android.utils.SdkUtils.endsWithIgnoreCase(String,String)",1,1,1
"com.android.utils.SdkUtils.getLineSeparator()",1,2,2
"com.android.utils.SdkUtils.hasUpperCaseCharacter(String)",3,2,3
"com.android.utils.SdkUtils.startsWith(String,int,String)",1,1,1
"com.android.utils.SdkUtils.startsWithIgnoreCase(String,String)",1,1,1
"com.android.utils.SdkUtils.stripWhitespace(String)",1,3,3
"com.android.utils.SdkUtils.wrap(String,int,String)",1,5,8
"com.android.utils.StdLogger.Level.Level(int)",1,1,1
"com.android.utils.StdLogger.StdLogger(Level)",2,1,2
"com.android.utils.StdLogger.error(Throwable,String,Object...)",1,3,3
"com.android.utils.StdLogger.getLevel()",1,1,1
"com.android.utils.StdLogger.info(String,Object...)",2,1,2
"com.android.utils.StdLogger.printMessage(String,PrintStream)",1,5,5
"com.android.utils.StdLogger.verbose(String,Object...)",2,1,2
"com.android.utils.StdLogger.warning(String,Object...)",2,1,2
"com.android.utils.XmlUtils.append(StringBuilder,Node,int,boolean)",2,24,24
"com.android.utils.XmlUtils.appendXmlAttributeValue(StringBuilder,String)",1,6,6
"com.android.utils.XmlUtils.appendXmlTextValue(StringBuilder,String)",1,4,4
"com.android.utils.XmlUtils.indent(StringBuilder,int)",1,2,2
"com.android.utils.XmlUtils.lookupNamespacePrefix(Node,String)",1,1,2
"com.android.utils.XmlUtils.lookupNamespacePrefix(Node,String,String,boolean)",9,12,19
"com.android.utils.XmlUtils.lookupNamespacePrefix(Node,String,boolean)",1,1,2
"com.android.utils.XmlUtils.toXml(Node,boolean)",1,1,1
"com.android.utils.XmlUtils.toXmlAttributeValue(String)",3,3,6
"com.android.utils.XmlUtils.toXmlTextValue(String)",3,3,4
"com.android.xml.AndroidManifest.combinePackageAndClassName(String,String)",5,3,8
"com.android.xml.AndroidManifest.extractActivityName(String,String)",4,5,7
"com.android.xml.AndroidManifest.getApplicationIcon(IAbstractFile)",1,1,1
