,CBO,DIT,LCOM,LongMethod,NOC,RFC,WMC,ev(G),instance,iv(G),project_id,v(G)
12937,20.0,2.0,1.0,0.0,0.0,75.0,150.0,9.0,org.eclipse.jdt.internal.core.JavaElementDelta,41.0,121,41.0
12938,24.0,1.0,1.0,0.0,0.0,77.0,97.0,6.0,org.eclipse.jdt.internal.core.JavaElementDeltaBuilder,22.0,121,27.0
12939,21.0,1.0,1.0,0.0,3.0,4.0,2.0,1.0,org.eclipse.jdt.internal.core.JavaElementInfo,1.0,121,2.0
12940,9.0,1.0,1.0,0.0,1.0,19.0,27.0,2.0,org.eclipse.jdt.internal.core.JavaElementRequestor,1.0,121,2.0
12941,50.0,3.0,16.0,0.0,0.0,75.0,66.0,7.0,org.eclipse.jdt.internal.core.JavaModel,5.0,121,7.0
12942,11.0,1.0,1.0,0.0,0.0,46.0,53.0,8.0,org.eclipse.jdt.internal.core.JavaModelCache,8.0,121,9.0
12943,6.0,3.0,1.0,0.0,0.0,4.0,8.0,2.0,org.eclipse.jdt.internal.core.JavaModelInfo,3.0,121,6.0
12944,129.0,1.0,10.0,1.0,0.0,443.0,699.0,11.0,org.eclipse.jdt.internal.core.JavaModelManager,27.0,121,31.0
12945,62.0,1.0,5.0,0.0,14.0,114.0,140.0,5.0,org.eclipse.jdt.internal.core.JavaModelOperation,12.0,121,12.0
12946,58.0,1.0,2.0,1.0,1.0,45.0,100.0,47.0,org.eclipse.jdt.internal.core.JavaModelStatus,43.0,121,73.0
12947,111.0,3.0,12.0,0.0,1.0,369.0,492.0,9.0,org.eclipse.jdt.internal.core.JavaProject,35.0,121,40.0
12948,28.0,3.0,1.0,0.0,0.0,51.0,44.0,6.0,org.eclipse.jdt.internal.core.JavaProjectElementInfo,16.0,121,23.0
12949,21.0,1.0,1.0,0.0,0.0,62.0,92.0,6.0,org.eclipse.jdt.internal.core.JavadocContents,10.0,121,18.0
12950,2.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,org.eclipse.jdt.internal.core.LRUCacheEnumerator,1.0,121,1.0
12951,42.0,6.0,8.0,0.0,2.0,72.0,51.0,14.0,org.eclipse.jdt.internal.core.LambdaExpression,9.0,121,20.0
12952,29.0,1.0,2.0,0.0,0.0,31.0,13.0,2.0,org.eclipse.jdt.internal.core.LambdaFactory,4.0,121,4.0
12953,16.0,6.0,5.0,0.0,1.0,27.0,18.0,2.0,org.eclipse.jdt.internal.core.LambdaMethod,4.0,121,4.0
12954,56.0,3.0,7.0,0.0,0.0,91.0,87.0,12.0,org.eclipse.jdt.internal.core.LocalVariable,12.0,121,17.0
12955,47.0,3.0,6.0,0.0,2.0,101.0,97.0,25.0,org.eclipse.jdt.internal.core.Member,11.0,121,40.0
12956,14.0,3.0,3.0,0.0,3.0,4.0,4.0,1.0,org.eclipse.jdt.internal.core.MemberElementInfo,1.0,121,1.0
12957,7.0,1.0,3.0,0.0,0.0,12.0,10.0,2.0,org.eclipse.jdt.internal.core.MemberValuePair,8.0,121,9.0
12958,14.0,1.0,1.0,0.0,0.0,33.0,30.0,4.0,org.eclipse.jdt.internal.core.ModelUpdater,7.0,121,13.0
12959,5.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,org.eclipse.jdt.internal.core.MoveElementsOperation,1.0,121,1.0
12960,15.0,3.0,1.0,0.0,0.0,35.0,49.0,6.0,org.eclipse.jdt.internal.core.MovePackageFragmentRootOperation,14.0,121,17.0
12961,5.0,4.0,2.0,0.0,1.0,4.0,3.0,1.0,org.eclipse.jdt.internal.core.MoveResourceElementsOperation,1.0,121,1.0
12962,21.0,2.0,2.0,0.0,4.0,46.0,50.0,4.0,org.eclipse.jdt.internal.core.MultiOperation,13.0,121,20.0
12963,56.0,1.0,2.0,1.0,0.0,133.0,228.0,16.0,org.eclipse.jdt.internal.core.NameLookup,21.0,121,32.0
12964,46.0,4.0,1.0,0.0,4.0,58.0,53.0,5.0,org.eclipse.jdt.internal.core.NamedMember,7.0,121,11.0
12965,7.0,1.0,2.0,0.0,0.0,20.0,23.0,3.0,org.eclipse.jdt.internal.core.NonJavaResource,4.0,121,5.0
12966,4.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,org.eclipse.jdt.internal.core.NullBuffer,1.0,121,1.0
12967,65.0,2.0,9.0,0.0,6.0,98.0,84.0,7.0,org.eclipse.jdt.internal.core.Openable,7.0,121,13.0
12968,22.0,2.0,2.0,0.0,6.0,7.0,13.0,4.0,org.eclipse.jdt.internal.core.OpenableElementInfo,5.0,121,5.0
12969,11.0,2.0,3.0,0.0,2.0,47.0,47.0,5.0,org.eclipse.jdt.internal.core.OverflowingLRUCache,4.0,121,7.0
12970,11.0,3.0,5.0,0.0,1.0,18.0,11.0,2.0,org.eclipse.jdt.internal.core.PackageDeclaration,2.0,121,3.0
12971,55.0,3.0,9.0,0.0,1.0,122.0,94.0,6.0,org.eclipse.jdt.internal.core.PackageFragment,11.0,121,12.0
12972,10.0,3.0,2.0,0.0,1.0,7.0,5.0,1.0,org.eclipse.jdt.internal.core.PackageFragmentInfo,2.0,121,3.0
12973,58.0,3.0,9.0,0.0,2.0,139.0,125.0,7.0,org.eclipse.jdt.internal.core.PackageFragmentRoot,17.0,121,21.0
12974,21.0,3.0,4.0,0.0,1.0,27.0,28.0,8.0,org.eclipse.jdt.internal.core.PackageFragmentRootInfo,10.0,121,17.0
12975,10.0,1.0,1.0,0.0,0.0,19.0,14.0,5.0,org.eclipse.jdt.internal.core.ProjectReferenceChange,10.0,121,12.0
12976,29.0,2.0,2.0,0.0,0.0,49.0,42.0,5.0,org.eclipse.jdt.internal.core.ReconcileWorkingCopyOperation,11.0,121,18.0
12977,8.0,1.0,1.0,0.0,1.0,21.0,22.0,5.0,org.eclipse.jdt.internal.core.Region,5.0,121,6.0
12978,12.0,5.0,4.0,0.0,0.0,14.0,11.0,3.0,org.eclipse.jdt.internal.core.RenameElementsOperation,6.0,121,7.0
12979,10.0,5.0,3.0,0.0,0.0,12.0,7.0,1.0,org.eclipse.jdt.internal.core.RenameResourceElementsOperation,5.0,121,6.0
12980,6.0,7.0,3.0,0.0,0.0,9.0,7.0,1.0,org.eclipse.jdt.internal.core.ResolvedBinaryField,2.0,121,2.0
12981,7.0,7.0,3.0,0.0,0.0,9.0,7.0,1.0,org.eclipse.jdt.internal.core.ResolvedBinaryMethod,2.0,121,2.0
12982,8.0,7.0,3.0,0.0,0.0,12.0,8.0,1.0,org.eclipse.jdt.internal.core.ResolvedBinaryType,2.0,121,2.0
12983,5.0,7.0,3.0,0.0,0.0,13.0,8.0,1.0,org.eclipse.jdt.internal.core.ResolvedLambdaExpression,2.0,121,2.0
12984,6.0,6.0,3.0,0.0,1.0,8.0,6.0,1.0,org.eclipse.jdt.internal.core.ResolvedSourceField,2.0,121,2.0
12985,6.0,6.0,3.0,0.0,1.0,8.0,6.0,1.0,org.eclipse.jdt.internal.core.ResolvedSourceMethod,2.0,121,2.0
12986,7.0,6.0,3.0,0.0,1.0,11.0,7.0,1.0,org.eclipse.jdt.internal.core.ResolvedSourceType,2.0,121,2.0
12987,54.0,1.0,2.0,1.0,1.0,68.0,101.0,8.0,org.eclipse.jdt.internal.core.SearchableEnvironment,12.0,121,19.0
12988,54.0,1.0,2.0,1.0,1.0,68.0,101.0,8.0,org.eclipse.jdt.internal.core.SearchableEnvironment,12.0,121,19.0
12989,54.0,1.0,2.0,1.0,1.0,68.0,101.0,8.0,org.eclipse.jdt.internal.core.SearchableEnvironment,12.0,121,19.0
12990,19.0,2.0,2.0,0.0,0.0,23.0,9.0,2.0,org.eclipse.jdt.internal.core.SearchableEnvironmentRequestor,7.0,121,9.0
12991,60.0,1.0,2.0,0.0,0.0,125.0,180.0,11.0,org.eclipse.jdt.internal.core.SelectionRequestor,19.0,121,31.0
12992,14.0,3.0,1.0,0.0,0.0,25.0,11.0,2.0,org.eclipse.jdt.internal.core.SetClasspathOperation,3.0,121,3.0
12993,16.0,3.0,1.0,1.0,0.0,34.0,34.0,16.0,org.eclipse.jdt.internal.core.SetContainerOperation,18.0,121,30.0
12994,16.0,3.0,1.0,0.0,0.0,41.0,30.0,15.0,org.eclipse.jdt.internal.core.SetVariablesOperation,22.0,121,33.0
12995,4.0,1.0,1.0,0.0,1.0,14.0,18.0,2.0,org.eclipse.jdt.internal.core.SimpleDelta,5.0,121,5.0
12996,7.0,1.0,5.0,0.0,0.0,9.0,9.0,1.0,org.eclipse.jdt.internal.core.SingleTypeRequestor,1.0,121,1.0
12997,29.0,2.0,1.0,0.0,0.0,46.0,58.0,8.0,org.eclipse.jdt.internal.core.SortElementsOperation,9.0,121,16.0
12998,5.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,org.eclipse.jdt.internal.core.SourceAnnotationMethodInfo,1.0,121,1.0
12999,3.0,6.0,4.0,0.0,1.0,4.0,4.0,1.0,org.eclipse.jdt.internal.core.SourceConstructorInfo,1.0,121,1.0
13000,3.0,7.0,1.0,0.0,0.0,2.0,2.0,1.0,org.eclipse.jdt.internal.core.SourceConstructorWithChildrenInfo,1.0,121,1.0
13001,22.0,5.0,9.0,0.0,1.0,47.0,34.0,8.0,org.eclipse.jdt.internal.core.SourceField,13.0,121,17.0
13002,8.0,5.0,2.0,0.0,1.0,5.0,4.0,1.0,org.eclipse.jdt.internal.core.SourceFieldElementInfo,1.0,121,1.0
13003,3.0,6.0,1.0,0.0,0.0,2.0,2.0,1.0,org.eclipse.jdt.internal.core.SourceFieldWithChildrenInfo,1.0,121,1.0
13004,60.0,2.0,8.0,1.0,0.0,147.0,221.0,10.0,org.eclipse.jdt.internal.core.SourceMapper,38.0,121,45.0
13005,33.0,5.0,12.0,0.0,2.0,86.0,58.0,3.0,org.eclipse.jdt.internal.core.SourceMethod,7.0,121,8.0
13006,22.0,5.0,7.0,0.0,2.0,13.0,9.0,2.0,org.eclipse.jdt.internal.core.SourceMethodElementInfo,2.0,121,3.0
13007,5.0,6.0,3.0,0.0,2.0,4.0,4.0,1.0,org.eclipse.jdt.internal.core.SourceMethodInfo,1.0,121,1.0
13008,3.0,7.0,1.0,0.0,0.0,2.0,2.0,1.0,org.eclipse.jdt.internal.core.SourceMethodWithChildrenInfo,1.0,121,1.0
13009,60.0,2.0,17.0,0.0,7.0,66.0,48.0,3.0,org.eclipse.jdt.internal.core.SourceRefElement,2.0,121,5.0
13010,11.0,2.0,1.0,0.0,3.0,6.0,5.0,1.0,org.eclipse.jdt.internal.core.SourceRefElementInfo,1.0,121,1.0
13011,67.0,5.0,19.0,0.0,2.0,164.0,144.0,17.0,org.eclipse.jdt.internal.core.SourceType,11.0,121,30.0
13012,34.0,5.0,4.0,0.0,1.0,38.0,56.0,3.0,org.eclipse.jdt.internal.core.SourceTypeElementInfo,3.0,121,6.0
13013,32.0,3.0,5.0,0.0,1.0,39.0,27.0,4.0,org.eclipse.jdt.internal.core.TypeParameter,5.0,121,7.0
13014,4.0,1.0,1.0,0.0,0.0,19.0,25.0,3.0,org.eclipse.jdt.internal.core.TypeVector,3.0,121,3.0
13015,12.0,1.0,3.0,0.0,0.0,60.0,33.0,5.0,org.eclipse.jdt.internal.core.UserLibrary,11.0,121,14.0
13016,9.0,1.0,1.0,0.0,0.0,12.0,10.0,2.0,org.eclipse.jdt.internal.core.UserLibraryClasspathContainer,2.0,121,4.0
13017,10.0,2.0,2.0,0.0,0.0,20.0,15.0,2.0,org.eclipse.jdt.internal.core.UserLibraryClasspathContainerInitializer,5.0,121,7.0
13018,13.0,1.0,1.0,0.0,0.0,32.0,20.0,6.0,org.eclipse.jdt.internal.core.UserLibraryManager,10.0,121,13.0
13019,5.0,4.0,1.0,0.0,0.0,19.0,7.0,2.0,org.eclipse.jdt.internal.core.VerboseElementCache,3.0,121,3.0
13020,6.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,org.eclipse.jdt.internal.core.XMLWriter,1.0,121,1.0
13021,2.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,org.eclipse.jdt.internal.core.builder.AbortIncrementalBuildException,1.0,121,1.0
13022,53.0,1.0,2.0,0.0,2.0,137.0,179.0,10.0,org.eclipse.jdt.internal.core.builder.AbstractImageBuilder,19.0,121,33.0
13023,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,org.eclipse.jdt.internal.core.builder.AdditionalTypeCollection,1.0,121,1.0
13024,23.0,2.0,1.0,0.0,0.0,53.0,69.0,12.0,org.eclipse.jdt.internal.core.builder.BatchImageBuilder,18.0,121,24.0
13025,11.0,1.0,1.0,0.0,0.0,30.0,59.0,13.0,org.eclipse.jdt.internal.core.builder.BuildNotifier,15.0,121,21.0
13026,16.0,2.0,3.0,0.0,1.0,27.0,32.0,5.0,org.eclipse.jdt.internal.core.builder.ClasspathDirectory,6.0,121,9.0
13027,15.0,2.0,2.0,0.0,0.0,49.0,40.0,5.0,org.eclipse.jdt.internal.core.builder.ClasspathJar,4.0,121,8.0
13028,11.0,1.0,11.0,0.0,3.0,16.0,8.0,1.0,org.eclipse.jdt.internal.core.builder.ClasspathLocation,1.0,121,1.0
13029,12.0,3.0,1.0,0.0,0.0,8.0,10.0,3.0,org.eclipse.jdt.internal.core.builder.ClasspathMultiDirectory,5.0,121,7.0
13030,7.0,2.0,2.0,0.0,0.0,13.0,22.0,2.0,org.eclipse.jdt.internal.core.builder.CompilationParticipantResult,2.0,121,4.0
13031,2.0,4.0,1.0,0.0,0.0,6.0,4.0,1.0,org.eclipse.jdt.internal.core.builder.ImageBuilderInternalException,2.0,121,2.0
13032,33.0,2.0,1.0,0.0,0.0,122.0,231.0,26.0,org.eclipse.jdt.internal.core.builder.IncrementalImageBuilder,48.0,121,64.0
13033,30.0,1.0,5.0,0.0,0.0,105.0,174.0,12.0,org.eclipse.jdt.internal.core.builder.JavaBuilder,25.0,121,27.0
13034,2.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,org.eclipse.jdt.internal.core.builder.MissingSourceFileException,1.0,121,1.0
13035,27.0,1.0,1.0,0.0,0.0,71.0,79.0,15.0,org.eclipse.jdt.internal.core.builder.NameEnvironment,34.0,121,44.0
13036,3.0,1.0,1.0,0.0,0.0,7.0,13.0,3.0,org.eclipse.jdt.internal.core.builder.NameSet,3.0,121,5.0
13037,4.0,2.0,1.0,0.0,0.0,6.0,3.0,1.0,org.eclipse.jdt.internal.core.builder.ProblemFactory,2.0,121,2.0
13038,3.0,1.0,1.0,0.0,0.0,7.0,14.0,4.0,org.eclipse.jdt.internal.core.builder.QualifiedNameSet,3.0,121,6.0
13039,12.0,1.0,1.0,0.0,1.0,26.0,82.0,19.0,org.eclipse.jdt.internal.core.builder.ReferenceCollection,27.0,121,31.0
13040,13.0,1.0,2.0,0.0,0.0,24.0,16.0,3.0,org.eclipse.jdt.internal.core.builder.SourceFile,3.0,121,4.0
13041,21.0,1.0,1.0,0.0,0.0,85.0,150.0,5.0,org.eclipse.jdt.internal.core.builder.State,46.0,121,51.0
13042,5.0,1.0,1.0,0.0,0.0,8.0,19.0,3.0,org.eclipse.jdt.internal.core.builder.StringSet,3.0,121,5.0
13043,6.0,1.0,1.0,0.0,0.0,13.0,9.0,1.0,org.eclipse.jdt.internal.core.builder.WorkQueue,2.0,121,2.0
13044,111.0,2.0,2.0,0.0,0.0,353.0,335.0,1.0,org.eclipse.jdt.internal.core.dom.NaiveASTFlattener,27.0,121,27.0
13045,6.0,2.0,1.0,0.0,0.0,21.0,16.0,8.0,org.eclipse.jdt.internal.core.dom.SourceRangeVerifier,6.0,121,8.0
13046,136.0,2.0,1.0,0.0,0.0,322.0,614.0,10.0,org.eclipse.jdt.internal.core.dom.rewrite.ASTRewriteAnalyzer,30.0,121,42.0
13047,107.0,2.0,3.0,0.0,1.0,143.0,219.0,1.0,org.eclipse.jdt.internal.core.dom.rewrite.ASTRewriteFlattener,12.0,121,12.0
13048,23.0,1.0,2.0,0.0,0.0,40.0,53.0,6.0,org.eclipse.jdt.internal.core.dom.rewrite.ASTRewriteFormatter,7.0,121,23.0
13049,7.0,1.0,1.0,0.0,0.0,12.0,14.0,2.0,org.eclipse.jdt.internal.core.dom.rewrite.LineCommentEndOffsets,6.0,121,7.0
13050,7.0,1.0,4.0,0.0,2.0,4.0,6.0,1.0,org.eclipse.jdt.internal.core.dom.rewrite.LineInformation,1.0,121,3.0
13051,7.0,2.0,2.0,0.0,0.0,39.0,36.0,5.0,org.eclipse.jdt.internal.core.dom.rewrite.ListRewriteEvent,6.0,121,7.0
13052,20.0,1.0,1.0,0.0,0.0,28.0,19.0,2.0,org.eclipse.jdt.internal.core.dom.rewrite.NodeInfoStore,2.0,121,8.0
13053,5.0,2.0,3.0,0.0,0.0,14.0,16.0,5.0,org.eclipse.jdt.internal.core.dom.rewrite.NodeRewriteEvent,2.0,121,5.0
13054,26.0,1.0,3.0,0.0,0.0,125.0,122.0,8.0,org.eclipse.jdt.internal.core.dom.rewrite.RewriteEventStore,8.0,121,9.0
13055,2.0,1.0,2.0,0.0,0.0,8.0,4.0,2.0,org.eclipse.jdt.internal.core.dom.rewrite.SourceModifier,2.0,121,2.0
13056,7.0,1.0,2.0,0.0,0.0,24.0,24.0,3.0,org.eclipse.jdt.internal.core.dom.rewrite.TokenScanner,5.0,121,5.0
13057,3.0,1.0,1.0,0.0,0.0,5.0,7.0,3.0,org.eclipse.jdt.internal.core.dom.rewrite.TrackedNodePosition,3.0,121,3.0
13058,9.0,1.0,1.0,0.0,0.0,18.0,14.0,2.0,org.eclipse.jdt.internal.core.dom.rewrite.imports.ConflictIdentifier,5.0,121,5.0
13059,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,org.eclipse.jdt.internal.core.dom.rewrite.imports.ImportComment,1.0,121,1.0
13060,3.0,1.0,2.0,0.0,0.0,4.0,7.0,1.0,org.eclipse.jdt.internal.core.dom.rewrite.imports.ImportComparator,3.0,121,4.0
13061,3.0,1.0,1.0,0.0,0.0,6.0,4.0,1.0,org.eclipse.jdt.internal.core.dom.rewrite.imports.ImportDeclarationWriter,3.0,121,3.0
13062,11.0,1.0,1.0,0.0,0.0,50.0,63.0,6.0,org.eclipse.jdt.internal.core.dom.rewrite.imports.ImportEditor,12.0,121,14.0
13063,6.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,org.eclipse.jdt.internal.core.dom.rewrite.imports.ImportEntry,1.0,121,1.0
13064,6.0,1.0,1.0,0.0,0.0,43.0,21.0,2.0,org.eclipse.jdt.internal.core.dom.rewrite.imports.ImportGroupComparator,6.0,121,6.0
13065,25.0,1.0,1.0,0.0,0.0,19.0,15.0,2.0,org.eclipse.jdt.internal.core.dom.rewrite.imports.ImportName,2.0,121,3.0
13066,39.0,1.0,6.0,0.0,0.0,102.0,59.0,3.0,org.eclipse.jdt.internal.core.dom.rewrite.imports.ImportRewriteAnalyzer,9.0,121,11.0
13067,6.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,org.eclipse.jdt.internal.core.dom.rewrite.imports.ImportRewriteConfiguration,1.0,121,1.0
13068,2.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,org.eclipse.jdt.internal.core.dom.rewrite.imports.ImportsDelta,1.0,121,1.0
13069,4.0,2.0,2.0,0.0,0.0,7.0,4.0,1.0,org.eclipse.jdt.internal.core.dom.rewrite.imports.NewImportEntry,1.0,121,1.0
13070,4.0,1.0,1.0,0.0,0.0,18.0,15.0,2.0,org.eclipse.jdt.internal.core.dom.rewrite.imports.OnDemandComputer,5.0,121,7.0
13071,4.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,org.eclipse.jdt.internal.core.dom.rewrite.imports.OnDemandReduction,1.0,121,1.0
13072,4.0,1.0,1.0,0.0,0.0,27.0,20.0,6.0,org.eclipse.jdt.internal.core.dom.rewrite.imports.OrderPreservingImportAdder,8.0,121,12.0
13073,8.0,2.0,2.0,0.0,0.0,8.0,4.0,1.0,org.eclipse.jdt.internal.core.dom.rewrite.imports.OriginalImportEntry,1.0,121,1.0
13074,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,org.eclipse.jdt.internal.core.dom.rewrite.imports.PackageAndContainingTypeImportComparator,1.0,121,1.0
13075,5.0,1.0,1.0,0.0,0.0,10.0,8.0,6.0,org.eclipse.jdt.internal.core.dom.rewrite.imports.PackageImportComparator,3.0,121,7.0
13076,5.0,1.0,1.0,0.0,0.0,34.0,27.0,3.0,org.eclipse.jdt.internal.core.dom.rewrite.imports.RemovedImportCommentReassigner,8.0,121,8.0
13077,3.0,1.0,1.0,0.0,0.0,7.0,2.0,1.0,org.eclipse.jdt.internal.core.dom.rewrite.imports.ReorderingImportAdder,1.0,121,1.0
13078,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,org.eclipse.jdt.internal.core.dom.rewrite.imports.RewriteSite,1.0,121,1.0
13079,10.0,1.0,1.0,0.0,0.0,16.0,13.0,1.0,org.eclipse.jdt.internal.core.dom.rewrite.imports.StaticConflictingSimpleNameFinder,6.0,121,6.0
13080,10.0,1.0,1.0,0.0,0.0,9.0,4.0,1.0,org.eclipse.jdt.internal.core.dom.rewrite.imports.TypeConflictingSimpleNameFinder,3.0,121,3.0
13081,39.0,1.0,1.0,0.0,0.0,71.0,63.0,2.0,org.eclipse.jdt.internal.core.eval.EvaluationContextWrapper,12.0,121,12.0
13082,3.0,1.0,1.0,0.0,0.0,8.0,5.0,2.0,org.eclipse.jdt.internal.core.eval.GlobalVariableWrapper,1.0,121,2.0
13083,9.0,1.0,1.0,0.0,0.0,15.0,8.0,1.0,org.eclipse.jdt.internal.core.eval.RequestorWrapper,3.0,121,4.0
13084,13.0,1.0,1.0,0.0,0.0,69.0,89.0,5.0,org.eclipse.jdt.internal.core.hierarchy.ChangeCollector,14.0,121,15.0
13085,15.0,1.0,19.0,0.0,0.0,41.0,45.0,3.0,org.eclipse.jdt.internal.core.hierarchy.HierarchyBinaryType,8.0,121,11.0
13086,34.0,1.0,4.0,0.0,2.0,62.0,51.0,7.0,org.eclipse.jdt.internal.core.hierarchy.HierarchyBuilder,8.0,121,13.0
13087,67.0,1.0,1.0,1.0,0.0,129.0,164.0,15.0,org.eclipse.jdt.internal.core.hierarchy.HierarchyResolver,34.0,121,52.0
13088,6.0,1.0,4.0,0.0,0.0,8.0,5.0,1.0,org.eclipse.jdt.internal.core.hierarchy.HierarchyType,1.0,121,1.0
13089,47.0,2.0,2.0,0.0,0.0,87.0,72.0,10.0,org.eclipse.jdt.internal.core.hierarchy.IndexBasedHierarchyBuilder,18.0,121,24.0
13090,20.0,2.0,1.0,0.0,0.0,44.0,31.0,2.0,org.eclipse.jdt.internal.core.hierarchy.RegionBasedHierarchyBuilder,7.0,121,12.0
13091,20.0,2.0,3.0,0.0,0.0,33.0,31.0,3.0,org.eclipse.jdt.internal.core.hierarchy.RegionBasedTypeHierarchy,8.0,121,9.0
13092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,org.eclipse.jdt.internal.core.hierarchy.RegionBasedTypeHierarchyProject,1.0,121,1.0
13093,45.0,1.0,1.0,0.0,1.0,185.0,286.0,12.0,org.eclipse.jdt.internal.core.hierarchy.TypeHierarchy,22.0,121,27.0
13094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,org.eclipse.jdt.internal.core.hierarchy.TypeHierarchyProject,1.0,121,1.0
13095,18.0,1.0,1.0,0.0,0.0,106.0,279.0,9.0,org.eclipse.jdt.internal.core.index.DiskIndex,22.0,121,28.0
13096,15.0,1.0,2.0,0.0,0.0,11.0,17.0,4.0,org.eclipse.jdt.internal.core.index.EntryResult,6.0,121,10.0
13097,6.0,2.0,1.0,0.0,0.0,29.0,17.0,2.0,org.eclipse.jdt.internal.core.index.FileIndexLocation,3.0,121,3.0
13098,36.0,1.0,2.0,0.0,0.0,47.0,48.0,13.0,org.eclipse.jdt.internal.core.index.Index,16.0,121,23.0
13099,11.0,1.0,14.0,0.0,2.0,31.0,9.0,2.0,org.eclipse.jdt.internal.core.index.IndexLocation,3.0,121,4.0
13100,1.0,2.0,8.0,0.0,0.0,22.0,19.0,3.0,org.eclipse.jdt.internal.core.index.JarIndexLocation,2.0,121,4.0
13101,9.0,1.0,1.0,0.0,0.0,22.0,31.0,5.0,org.eclipse.jdt.internal.core.index.MemoryIndex,16.0,121,19.0
13102,13.0,2.0,1.0,0.0,2.0,22.0,22.0,3.0,org.eclipse.jdt.internal.core.jdom.AbstractDOMBuilder,3.0,121,7.0
13103,3.0,1.0,5.0,0.0,0.0,12.0,9.0,1.0,org.eclipse.jdt.internal.core.jdom.CompilationUnit,4.0,121,4.0
13104,27.0,3.0,6.0,0.0,0.0,76.0,78.0,3.0,org.eclipse.jdt.internal.core.jdom.DOMBuilder,4.0,121,12.0
13105,17.0,2.0,6.0,0.0,0.0,34.0,26.0,5.0,org.eclipse.jdt.internal.core.jdom.DOMCompilationUnit,4.0,121,7.0
13106,19.0,3.0,5.0,0.0,0.0,96.0,75.0,4.0,org.eclipse.jdt.internal.core.jdom.DOMField,7.0,121,7.0
13107,12.0,2.0,6.0,0.0,0.0,31.0,18.0,2.0,org.eclipse.jdt.internal.core.jdom.DOMImport,2.0,121,2.0
13108,12.0,3.0,8.0,0.0,0.0,41.0,24.0,3.0,org.eclipse.jdt.internal.core.jdom.DOMInitializer,3.0,121,4.0
13109,12.0,2.0,2.0,0.0,4.0,44.0,33.0,3.0,org.eclipse.jdt.internal.core.jdom.DOMMember,6.0,121,7.0
13110,16.0,3.0,6.0,0.0,0.0,86.0,95.0,9.0,org.eclipse.jdt.internal.core.jdom.DOMMethod,10.0,121,17.0
13111,22.0,1.0,2.0,0.0,4.0,76.0,115.0,6.0,org.eclipse.jdt.internal.core.jdom.DOMNode,7.0,121,10.0
13112,11.0,2.0,5.0,0.0,0.0,27.0,14.0,2.0,org.eclipse.jdt.internal.core.jdom.DOMPackage,2.0,121,2.0
13113,22.0,3.0,7.0,0.0,0.0,85.0,88.0,4.0,org.eclipse.jdt.internal.core.jdom.DOMType,17.0,121,20.0
13114,3.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,org.eclipse.jdt.internal.core.jdom.SiblingEnumeration,2.0,121,2.0
13115,25.0,3.0,5.0,0.0,0.0,47.0,22.0,1.0,org.eclipse.jdt.internal.core.jdom.SimpleDOMBuilder,2.0,121,2.0
13116,6.0,1.0,5.0,0.0,2.0,5.0,4.0,1.0,org.eclipse.jdt.internal.core.search.AbstractSearchScope,1.0,121,1.0
13117,88.0,1.0,4.0,1.0,0.0,144.0,349.0,17.0,org.eclipse.jdt.internal.core.search.BasicSearchEngine,37.0,121,62.0
13118,88.0,1.0,4.0,1.0,0.0,144.0,349.0,17.0,org.eclipse.jdt.internal.core.search.BasicSearchEngine,37.0,121,62.0
13119,88.0,1.0,4.0,1.0,0.0,144.0,349.0,17.0,org.eclipse.jdt.internal.core.search.BasicSearchEngine,37.0,121,62.0
13120,27.0,2.0,1.0,0.0,0.0,71.0,80.0,11.0,org.eclipse.jdt.internal.core.search.HierarchyScope,11.0,121,16.0
13121,28.0,1.0,1.0,0.0,0.0,56.0,69.0,13.0,org.eclipse.jdt.internal.core.search.IndexSelector,20.0,121,25.0
13122,11.0,2.0,1.0,0.0,1.0,12.0,13.0,2.0,org.eclipse.jdt.internal.core.search.JavaSearchDocument,3.0,121,5.0
13123,18.0,2.0,5.0,0.0,0.0,32.0,20.0,2.0,org.eclipse.jdt.internal.core.search.JavaSearchParticipant,3.0,121,3.0
13124,28.0,3.0,1.0,0.0,0.0,86.0,141.0,10.0,org.eclipse.jdt.internal.core.search.JavaSearchScope,25.0,121,36.0
